,ID,Negative,Positive,TotalOccurences
151,119887,0.1,0.9,10
152,119900,0.17647058823529413,0.8235294117647058,34
153,128095,0.05555555555555555,0.9444444444444444,54
154,124002,0.0,1.0,3
155,123068,0.006493506493506494,0.9935064935064936,154
156,127848,0.0,1.0,5
157,117880,0.1106687898089172,0.8893312101910829,1256
158,119929,0.03977272727272727,0.9602272727272727,176
159,117888,0.03225806451612903,0.967741935483871,806
160,126087,0.3333333333333333,0.6666666666666666,21
161,117898,0.030303030303030304,0.9696969696969697,165
162,117900,0.075,0.925,240
163,119951,0.014598540145985401,0.9854014598540146,137
164,117908,0.03237510466089869,0.9676248953391013,3583
165,119964,0.01015228426395939,0.9898477157360406,197
166,126112,0.0,1.0,7
167,122024,0.0,1.0,47
168,119978,0.3076923076923077,0.6923076923076923,13
169,122033,0.0,1.0,18
170,120692,0.018433179723502304,0.9815668202764977,217
171,117948,0.16109422492401215,0.8389057750759878,329
172,119998,0.23529411764705882,0.7647058823529411,17
173,120003,0.0,1.0,10
174,128199,0.0,1.0,16
175,120008,0.0,1.0,216
176,122062,0.0,1.0,30
177,117973,0.046875,0.953125,384
178,212194,0.0,1.0,2
179,120035,0.05555555555555555,0.9444444444444444,18
180,128231,0.08955223880597014,0.9104477611940298,201
181,124137,0.5714285714285714,0.42857142857142855,7
182,126186,0.0,1.0,30
183,130285,0.0,1.0,1
184,124146,0.0,1.0,7
185,119589,0.07547169811320754,0.9245283018867925,53
186,120058,0.0,1.0,27
187,122069,0.07766990291262135,0.9223300970873787,103
188,120071,0.0,1.0,4
189,118030,0.1744186046511628,0.8255813953488372,86
190,122131,0.0,1.0,104
191,130607,0.14285714285714285,0.8571428571428571,7
192,118046,0.07142857142857142,0.9285714285714286,238
193,122143,0.0,1.0,5
194,118049,0.0,1.0,12
195,120099,0.045714285714285714,0.9542857142857143,175
196,124196,0.0,1.0,56
197,118055,0.029715762273901807,0.9702842377260982,774
198,120117,0.0,1.0,2
199,126266,0.0,1.0,10
200,130365,0.0,1.0,1
201,120135,0.1,0.9,20
202,150754,0.0,1.0,17
203,122190,0.0,1.0,1
204,117987,0.3333333333333333,0.6666666666666666,18
205,124247,0.0,1.0,2
206,128353,0.0,1.0,3
207,120173,0.0,1.0,24
208,126140,0.0,1.0,35
209,118132,0.2857142857142857,0.7142857142857143,28
210,163732,0.09090909090909091,0.9090909090909091,11
211,159118,0.0,1.0,3
212,124307,0.0,1.0,33
213,124315,0.06666666666666667,0.9333333333333333,15
214,239004,0.0,1.0,1
215,118175,0.0625,0.9375,64
216,122275,0.0,1.0,17
217,128424,0.13157894736842105,0.868421052631579,38
218,130481,0.0975609756097561,0.9024390243902439,82
219,118196,0.0,1.0,37
220,118206,0.0,1.0,11
221,118209,0.02142857142857143,0.9785714285714285,140
222,126420,0.0,1.0,1
223,118232,0.0,1.0,37
224,120285,0.0,1.0,3
225,155111,1.0,0.0,1
226,132585,0.0,1.0,3
227,122346,0.0,1.0,2
228,120303,0.0,1.0,9
229,163313,0.0,1.0,8
230,118261,0.040145985401459854,0.9598540145985401,274
231,208127,0.0,1.0,2
232,136702,0.16666666666666666,0.8333333333333334,6
233,134657,0.0,1.0,4
234,118276,0.09146341463414634,0.9085365853658537,164
235,124421,0.07142857142857142,0.9285714285714286,14
236,118279,0.02040816326530612,0.9795918367346939,196
237,146952,0.0,1.0,2
238,124436,0.05714285714285714,0.9428571428571428,35
239,118296,0.05,0.95,180
240,120346,0.05919661733615222,0.9408033826638478,473
241,120350,0.0,1.0,34
242,120359,0.050505050505050504,0.9494949494949495,99
243,126504,0.0,1.0,1
244,120364,0.0,1.0,4
245,118319,0.0972972972972973,0.9027027027027027,185
246,140849,0.0,1.0,7
247,118322,0.0795870079587008,0.9204129920412992,4649
248,126518,0.0,1.0,11
249,118332,0.07708779443254818,0.9229122055674518,467
250,134069,0.07692307692307693,0.9230769230769231,13
251,132673,0.017241379310344827,0.9827586206896551,58
252,124488,0.0,1.0,1
253,130635,0.0,1.0,1
254,126540,0.0,1.0,4
255,130638,0.14285714285714285,0.8571428571428571,7
256,126549,1.0,0.0,1
257,132694,0.06666666666666667,0.9333333333333333,45
258,118364,0.0,1.0,92
259,120419,0.0,1.0,33
260,118373,0.16666666666666666,0.8333333333333334,12
261,157301,0.0,1.0,1
262,132726,0.0,1.0,2
263,124539,0.0,1.0,26
264,118399,0.10526315789473684,0.8947368421052632,342
265,132739,0.0,1.0,2
266,188048,0.0,1.0,1
267,118425,0.007978723404255319,0.9920212765957447,376
268,153249,0.0,1.0,1
269,124578,0.043478260869565216,0.9565217391304348,23
270,169635,0.0,1.0,11
271,157348,0.0,1.0,1
272,157361,0.0,1.0,1
273,120499,0.0125,0.9875,160
274,147124,0.0,1.0,3
275,118454,0.03262955854126679,0.9673704414587332,521
276,208567,0.0,1.0,1
277,122552,0.03636363636363636,0.9636363636363636,55
278,118461,0.0,1.0,18
279,118468,0.014705882352941176,0.9852941176470589,68
280,120519,0.008064516129032258,0.9919354838709677,124
281,118475,0.0,1.0,14
282,118479,0.0,1.0,4
283,120529,0.05555555555555555,0.9444444444444444,18
284,118486,0.04504504504504504,0.954954954954955,111
285,124154,0.0,1.0,24
286,126685,0.21818181818181817,0.7818181818181819,110
287,118505,0.015873015873015872,0.9841269841269841,63
288,153895,0.0,1.0,2
289,149230,0.0,1.0,8
290,120562,0.0,1.0,54
291,216827,0.0,1.0,7
292,118525,0.045714285714285714,0.9542857142857143,175
293,135125,0.0,1.0,7
294,120577,0.0,1.0,5
295,120580,0.0,1.0,22
296,118539,0.037037037037037035,0.9629629629629629,81
297,120593,0.016666666666666666,0.9833333333333333,60
298,122647,0.11538461538461539,0.8846153846153846,52
299,126748,0.0,1.0,4
300,118565,0.06593406593406594,0.9340659340659341,91
301,118570,0.07478427612655801,0.925215723873442,1043
302,120619,0.0,1.0,48
303,120623,0.0,1.0,10
304,120629,0.1,0.9,20
305,120634,0.0,1.0,27
306,120649,0.037914691943127965,0.9620853080568721,211
307,143185,0.0,1.0,6
308,144355,0.0,1.0,10
309,174393,0.0,1.0,10
310,149339,0.0,1.0,9
311,126822,0.08695652173913043,0.9130434782608695,23
312,124777,0.0,1.0,10
313,149354,0.0,1.0,2
314,247660,0.0,1.0,8
315,118639,0.05813953488372093,0.9418604651162791,344
316,118644,0.017361111111111112,0.9826388888888888,288
317,120704,0.05714285714285714,0.9428571428571428,35
318,124801,0.0,1.0,8
319,128905,0.0,1.0,7
320,124812,0.0,1.0,15
321,118676,0.5357142857142857,0.4642857142857143,28
322,120814,0.0547945205479452,0.9452054794520548,73
323,126870,0.0,1.0,16
324,118687,0.02512562814070352,0.9748743718592965,597
325,118705,0.14473684210526316,0.8552631578947368,152
326,120767,0.15384615384615385,0.8461538461538461,13
327,159680,0.0,1.0,3
328,120774,0.08650519031141868,0.9134948096885813,289
329,118730,0.034482758620689655,0.9655172413793104,116
330,161101,0.0,1.0,2
331,118737,0.0,1.0,9
332,184276,0.0,1.0,7
333,126933,0.0,1.0,1
334,120791,0.07272727272727272,0.9272727272727272,110
335,124888,0.06206896551724138,0.9379310344827586,145
336,118749,0.03669724770642202,0.963302752293578,218
337,122850,0.017391304347826087,0.9826086956521739,115
338,118763,0.0,1.0,7
339,122862,0.0,1.0,8
340,133113,0.0,1.0,38
341,118779,0.08480565371024736,0.9151943462897526,566
342,124924,0.0,1.0,3
