,ID,Negative,Positive,TotalOccurences
119,146249,0.0,1.0,5
120,123737,0.011764705882352941,0.9882352941176471,85
121,125793,0.0,1.0,60
122,125798,0.3333333333333333,0.6666666666666666,3
123,127847,0.0,1.0,5
124,127850,0.0,1.0,11
125,129909,0.034482758620689655,0.9655172413793104,29
126,166800,0.0,1.0,1
127,138137,0.0,1.0,6
128,273308,0.0,1.0,37
129,131997,0.0,1.0,7
130,136115,0.0,1.0,3
131,279482,0.0,1.0,4
132,119743,0.027777777777777776,0.9722222222222222,36
133,123850,0.0,1.0,3
134,134095,0.0,1.0,14
135,209874,0.0,1.0,1
136,127955,0.0,1.0,3
137,144353,0.0,1.0,10
138,119778,0.3125,0.6875,16
139,119782,0.0,1.0,17
140,119786,0.0,1.0,5
141,132096,0.0,1.0,13
142,132103,0.0,1.0,4
143,130060,0.0,1.0,5
144,119849,0.0771513353115727,0.9228486646884273,337
145,162860,0.0,1.0,5
146,117946,0.16109422492401215,0.8389057750759878,329
147,121915,0.0,1.0,14
148,119885,0.1,0.9,10
149,119899,0.17647058823529413,0.8235294117647058,34
150,128093,0.05555555555555555,0.9444444444444444,54
151,124000,0.0,1.0,3
152,259173,0.0782608695652174,0.9217391304347826,115
153,124775,0.0,1.0,10
154,124435,0.05714285714285714,0.9428571428571428,35
155,117879,0.1106687898089172,0.8893312101910829,1256
156,119928,0.03977272727272727,0.9602272727272727,176
157,117885,0.03225806451612903,0.967741935483871,806
158,126078,0.0,1.0,10
159,126085,0.3333333333333333,0.6666666666666666,21
160,117896,0.030303030303030304,0.9696969696969697,165
161,117899,0.075,0.925,240
162,119949,0.014598540145985401,0.9854014598540146,137
163,117905,0.03237510466089869,0.9676248953391013,3583
164,117906,0.0,1.0,1
165,118563,0.06593406593406594,0.9340659340659341,91
166,119962,0.01015228426395939,0.9898477157360406,197
167,126110,0.0,1.0,7
168,122022,0.0,1.0,47
169,119976,0.3076923076923077,0.6923076923076923,13
170,122030,0.0,1.0,18
171,126138,0.0,1.0,35
172,119997,0.23529411764705882,0.7647058823529411,17
173,120001,0.0,1.0,10
174,128197,0.0,1.0,16
175,120006,0.0,1.0,216
176,122060,0.0,1.0,30
177,122067,0.07766990291262135,0.9223300970873787,103
178,150752,0.0,1.0,17
179,117985,0.3333333333333333,0.6666666666666666,18
180,124134,0.5714285714285714,0.42857142857142855,7
181,126184,0.0,1.0,30
182,130284,0.0,1.0,1
183,124144,0.0,1.0,7
184,120056,0.0,1.0,27
185,208126,0.0,1.0,2
186,120069,0.0,1.0,4
187,118028,0.1744186046511628,0.8255813953488372,86
188,122129,0.0,1.0,104
189,130606,0.14285714285714285,0.8571428571428571,7
190,118043,0.07142857142857142,0.9285714285714286,238
191,122142,0.0,1.0,5
192,118047,0.0,1.0,12
193,120097,0.045714285714285714,0.9542857142857143,175
194,124194,0.0,1.0,56
195,118054,0.029715762273901807,0.9702842377260982,774
196,120115,0.0,1.0,2
197,126264,0.0,1.0,10
198,130362,0.0,1.0,1
199,212192,0.0,1.0,2
200,120132,0.1,0.9,20
201,120033,0.05555555555555555,0.9444444444444444,18
202,161098,0.0,1.0,2
203,122188,0.0,1.0,1
204,126293,0.0,1.0,6
205,124246,0.0,1.0,2
206,128351,0.0,1.0,3
207,128230,0.08955223880597014,0.9104477611940298,201
208,120172,0.0,1.0,24
209,118129,0.2857142857142857,0.7142857142857143,28
210,159116,0.0,1.0,3
211,124305,0.0,1.0,33
212,124313,0.06666666666666667,0.9333333333333333,15
213,239003,0.0,1.0,1
214,118172,0.0625,0.9375,64
215,122269,0.0,1.0,31
216,122274,0.0,1.0,17
217,128422,0.13157894736842105,0.868421052631579,38
218,130479,0.0975609756097561,0.9024390243902439,82
219,118194,0.0,1.0,37
220,122297,0.0,1.0,49
221,118203,0.0,1.0,11
222,118207,0.02142857142857143,0.9785714285714285,140
223,124152,0.0,1.0,24
224,126418,0.0,1.0,1
225,120284,0.0,1.0,3
226,130528,0.0,1.0,4
227,155110,1.0,0.0,1
228,132583,0.0,1.0,3
229,122345,0.0,1.0,2
230,120300,0.0,1.0,9
231,118259,0.040145985401459854,0.9598540145985401,274
232,118370,0.16666666666666666,0.8333333333333334,12
233,120313,0.12698412698412698,0.873015873015873,63
234,136701,0.16666666666666666,0.8333333333333334,6
235,134655,0.0,1.0,4
236,118274,0.09146341463414634,0.9085365853658537,164
237,124419,0.07142857142857142,0.9285714285714286,14
238,118278,0.02040816326530612,0.9795918367346939,196
239,146951,0.0,1.0,2
240,179731,0.046875,0.953125,384
241,118293,0.05,0.95,180
242,120344,0.05919661733615222,0.9408033826638478,473
243,120348,0.0,1.0,34
244,120357,0.050505050505050504,0.9494949494949495,99
245,126502,0.0,1.0,1
246,310825,0.0,1.0,1
247,118318,0.0972972972972973,0.9027027027027027,185
248,140847,0.0,1.0,7
249,118321,0.0795870079587008,0.9204129920412992,4649
250,134067,0.07692307692307693,0.9230769230769231,13
251,126516,0.0,1.0,11
252,132671,0.017241379310344827,0.9827586206896551,58
253,124486,0.0,1.0,1
254,130633,0.0,1.0,1
255,126538,0.0,1.0,4
256,130637,0.14285714285714285,0.8571428571428571,7
257,126547,1.0,0.0,1
258,132692,0.06666666666666667,0.9333333333333333,45
259,118361,0.0,1.0,92
260,118368,0.04504504504504504,0.954954954954955,111
261,120418,0.0,1.0,33
262,120765,0.15384615384615385,0.8461538461538461,13
263,132723,0.0,1.0,2
264,157300,0.0,1.0,1
265,124537,0.0,1.0,26
266,118396,0.10526315789473684,0.8947368421052632,342
267,132737,0.0,1.0,2
268,188046,0.0,1.0,1
269,118422,0.007978723404255319,0.9920212765957447,376
270,124576,0.043478260869565216,0.9565217391304348,23
271,169634,0.0,1.0,11
272,157347,0.0,1.0,1
273,157359,0.0,1.0,1
274,120497,0.0125,0.9875,160
275,147122,0.0,1.0,3
276,118451,0.03262955854126679,0.9673704414587332,521
277,208565,0.0,1.0,1
278,122551,0.03636363636363636,0.9636363636363636,55
279,118459,0.0,1.0,18
280,118465,0.014705882352941176,0.9852941176470589,68
281,120516,0.008064516129032258,0.9919354838709677,124
282,120527,0.05555555555555555,0.9444444444444444,18
283,126684,0.21818181818181817,0.7818181818181819,110
284,119077,0.0,1.0,8
285,118502,0.015873015873015872,0.9841269841269841,63
286,149228,0.0,1.0,8
287,120560,0.0,1.0,54
288,135123,0.0,1.0,7
289,138019,0.0,1.0,25
290,118523,0.045714285714285714,0.9542857142857143,175
291,128764,0.05263157894736842,0.9473684210526315,19
292,120575,0.0,1.0,5
293,120578,0.0,1.0,22
294,118536,0.037037037037037035,0.9629629629629629,81
295,120591,0.016666666666666666,0.9833333333333333,60
296,122645,0.11538461538461539,0.8846153846153846,52
297,126746,0.0,1.0,4
298,120611,0.041666666666666664,0.9583333333333334,24
299,118568,0.07478427612655801,0.925215723873442,1043
300,130857,0.023809523809523808,0.9761904761904762,42
301,120618,0.0,1.0,48
302,120621,0.0,1.0,10
303,120628,0.1,0.9,20
304,120632,0.0,1.0,27
305,120647,0.037914691943127965,0.9620853080568721,211
306,121143,0.0,1.0,24
307,143183,0.0,1.0,6
308,307024,0.07708779443254818,0.9229122055674518,467
309,235351,0.0,1.0,3
310,149337,0.0,1.0,9
311,126820,0.08695652173913043,0.9130434782608695,23
312,134118,0.0,1.0,14
313,149351,0.0,1.0,2
314,247659,0.0,1.0,8
315,118636,0.05813953488372093,0.9418604651162791,344
316,118641,0.017361111111111112,0.9826388888888888,288
317,120690,0.018433179723502304,0.9815668202764977,217
318,120702,0.05714285714285714,0.9428571428571428,35
319,124799,0.0,1.0,8
320,128903,0.0,1.0,7
321,120812,0.0547945205479452,0.9452054794520548,73
322,124810,0.0,1.0,15
323,118674,0.5357142857142857,0.4642857142857143,28
324,126869,0.0,1.0,16
325,118685,0.02512562814070352,0.9748743718592965,597
326,118702,0.14473684210526316,0.8552631578947368,152
327,159677,0.0,1.0,3
328,153248,0.0,1.0,1
329,120773,0.08650519031141868,0.9134948096885813,289
330,118728,0.034482758620689655,0.9655172413793104,116
331,118734,0.0,1.0,9
332,184274,0.0,1.0,7
333,126931,0.0,1.0,1
334,120789,0.07272727272727272,0.9272727272727272,110
335,124886,0.06206896551724138,0.9379310344827586,145
336,118747,0.03669724770642202,0.963302752293578,218
337,122849,0.017391304347826087,0.9826086956521739,115
338,118760,0.0,1.0,7
339,122860,0.0,1.0,8
340,133111,0.0,1.0,38
341,118777,0.08480565371024736,0.9151943462897526,566
342,124922,0.0,1.0,3
