,ID,Negative,Positive,TotalOccurences
163,716,0.0,1.0,1
164,99022,1.0,0.0,1
165,725,0.0,1.0,1
166,99031,0.0,1.0,1
167,728,0.0,1.0,7
168,732,0.0,1.0,5
169,738,0.0,1.0,1
170,740,0.0,1.0,6
171,741,0.0,1.0,5
172,99050,0.0,1.0,1
173,99058,0.0,1.0,1
174,99063,0.0,1.0,1
175,99064,0.0,1.0,2
176,99068,0.0,1.0,1
177,772,0.0,1.0,2
178,789,0.0,1.0,1
179,43824,0.0,1.0,1
180,33590,0.0,1.0,1
181,33592,0.0,1.0,4
182,829,0.0,1.0,1
183,832,0.0,1.0,3
184,834,0.0,1.0,1
185,99140,0.0,1.0,1
186,837,0.0,1.0,3
187,838,0.10526315789473684,0.8947368421052632,19
188,843,0.0,1.0,1
189,845,0.5,0.5,2
190,846,0.0,1.0,4
191,33616,0.0,1.0,2
192,849,0.0,1.0,3
193,33618,1.0,0.0,1
194,33619,0.0,1.0,2
195,33620,0.0,1.0,1
196,33626,0.0,1.0,1
197,861,0.0,1.0,8
198,45856,0.13333333333333333,0.8666666666666667,15
199,33632,0.5,0.5,2
200,103910,0.0,1.0,1
201,33642,0.1111111111111111,0.8888888888888888,99
202,99208,0.0,1.0,1
203,915,0.05263157894736842,0.9473684210526315,19
204,917,0.05263157894736842,0.9473684210526315,76
205,919,0.0,1.0,18
206,920,0.16666666666666666,0.8333333333333334,6
207,921,0.0,1.0,2
208,103919,0.0,1.0,1
209,924,0.0,1.0,3
210,927,0.16666666666666666,0.8333333333333334,6
211,928,0.0,1.0,3
212,931,0.25,0.75,4
213,932,0.0,1.0,7
214,933,0.0,1.0,3
215,934,0.0,1.0,1
216,935,0.0,1.0,5
217,938,0.0,1.0,1
218,939,0.5,0.5,2
219,941,0.25,0.75,4
220,954,0.14285714285714285,0.8571428571428571,7
221,967,0.15789473684210525,0.8421052631578947,19
222,969,0.08333333333333333,0.9166666666666666,24
223,971,0.020833333333333332,0.9791666666666666,48
224,972,0.021739130434782608,0.9782608695652174,92
225,973,0.0,1.0,4
226,974,0.08333333333333333,0.9166666666666666,24
227,975,0.0,1.0,6
228,976,0.0,1.0,5
229,977,0.0,1.0,5
230,978,0.0,1.0,1
231,979,0.0,1.0,1
232,980,0.0,1.0,5
233,981,0.0,1.0,1
234,982,0.0,1.0,3
235,983,0.0,1.0,1
236,984,0.0,1.0,1
237,988,0.0,1.0,2
238,996,0.0,1.0,4
239,998,0.3333333333333333,0.6666666666666666,3
240,1001,1.0,0.0,1
241,1003,0.0,1.0,31
242,1007,0.0,1.0,1
243,1008,0.0,1.0,10
244,1014,0.0,1.0,13
245,1016,0.0,1.0,1
246,1017,0.0,1.0,1
247,1019,0.0,1.0,1
248,1020,0.0211864406779661,0.9788135593220338,236
249,1022,0.16666666666666666,0.8333333333333334,12
250,1023,0.11764705882352941,0.8823529411764706,17
251,1024,0.0,1.0,1
252,1025,0.0,1.0,3
253,1028,0.0,1.0,3
254,1029,0.0,1.0,1
255,1032,1.0,0.0,1
256,1041,0.0,1.0,9
257,1062,0.0,1.0,1
258,1093,0.0,1.0,1
259,1095,0.0,1.0,2
260,1098,0.14285714285714285,0.8571428571428571,7
261,1105,1.0,0.0,1
262,78598,0.0,1.0,5
263,1109,0.0,1.0,4
264,33878,0.0,1.0,1
265,1115,0.0,1.0,6
266,33886,0.0,1.0,1
267,33895,0.0,1.0,1
268,33896,0.0,1.0,3
269,1141,0.0,1.0,2
270,99454,0.0,1.0,1
271,1151,0.0,1.0,19
272,75295,0.0,1.0,1
273,99461,0.0,1.0,5
274,99464,0.0,1.0,1
275,99466,0.0,1.0,1
276,33934,0.0,1.0,1
277,33935,0.0,1.0,1
278,33937,0.0,1.0,1
279,99478,0.0,1.0,2
280,99482,0.0,1.0,2
281,99507,0.0,1.0,1
282,33978,0.0,1.0,1
283,33980,0.0,1.0,1
284,33983,0.0,1.0,1
285,33986,0.0,1.0,1
286,99523,0.0,1.0,1
287,33988,0.0,1.0,2
288,33989,0.0,1.0,6
289,33993,0.0,1.0,1
290,33996,0.0,1.0,8
291,34005,0.0,1.0,14
292,34012,0.0,1.0,1
293,99550,0.0,1.0,1
294,99552,0.0,1.0,1
295,1250,0.2,0.8,5
296,34019,0.0,1.0,1
297,99556,0.0,1.0,2
298,99558,0.0,1.0,1
299,99559,0.0,1.0,1
300,34025,0.0,1.0,2
301,34026,0.09375,0.90625,32
302,34037,0.0,1.0,1
303,34038,0.0,1.0,1
304,34039,0.0,1.0,4
305,1277,0.0,1.0,1
306,1281,0.08333333333333333,0.9166666666666666,24
307,1287,0.2,0.8,5
308,34056,0.25,0.75,4
309,34057,0.0,1.0,2
310,34059,0.0,1.0,1
311,34060,0.0,1.0,2
312,34061,0.0,1.0,2
313,34063,0.0,1.0,4
314,34072,0.0,1.0,3
315,34073,0.0,1.0,2
316,34074,0.0,1.0,4
317,34075,0.0,1.0,2
318,34076,0.3333333333333333,0.6666666666666666,3
319,34080,0.0,1.0,1
320,34091,0.0,1.0,1
321,34095,0.0,1.0,5
322,34099,0.0,1.0,1
323,34102,0.0,1.0,1
324,34105,0.0,1.0,5
325,34108,0.0,1.0,1
326,34109,0.0,1.0,1
327,34114,1.0,0.0,1
328,34121,0.0,1.0,1
329,34130,0.0,1.0,1
330,34133,0.0,1.0,1
331,34138,0.3333333333333333,0.6666666666666666,3
332,34145,0.0,1.0,1
333,34147,0.0,1.0,1
334,34148,0.0,1.0,6
335,34150,0.0,1.0,2
336,34156,0.0,1.0,2
337,34160,0.0,1.0,1
338,34165,0.0,1.0,2
339,233,0.0,1.0,1
340,34173,0.0,1.0,4
341,34174,0.0,1.0,1
342,34176,0.0,1.0,1
343,34182,0.0,1.0,2
344,34186,0.0,1.0,1
345,43928,0.0,1.0,2
346,34195,0.0,1.0,1
347,34197,0.0,1.0,2
348,38468,0.05263157894736842,0.9473684210526315,19
349,34206,0.0,1.0,1
350,34207,0.0,1.0,1
351,34208,0.0,1.0,1
352,34209,0.0,1.0,1
353,34210,0.0,1.0,1
354,34211,0.0,1.0,4
355,34213,0.0,1.0,2
356,34214,0.0,1.0,1
357,34215,0.25,0.75,4
358,34216,1.0,0.0,1
359,34218,0.0,1.0,1
360,34220,0.0,1.0,1
361,34223,0.0,1.0,4
362,73154,1.0,0.0,1
363,34225,0.0,1.0,1
364,34226,0.0,1.0,1
365,34230,0.14285714285714285,0.8571428571428571,7
366,34232,0.0,1.0,3
367,1465,0.0,1.0,3
368,34236,0.0,1.0,1
369,34247,0.25,0.75,4
370,34248,0.0,1.0,2
371,34249,1.0,0.0,1
372,34257,0.0,1.0,1
373,1490,0.0,1.0,1
374,34260,0.5,0.5,2
375,1494,0.0,1.0,1
376,34265,0.0,1.0,1
377,34269,0.0,1.0,1
378,34277,0.0,1.0,1
379,43943,0.0,1.0,1
380,34287,0.0,1.0,7
381,34292,0.0,1.0,1
382,34293,0.0,1.0,1
383,34294,0.0,1.0,1
384,34295,0.0,1.0,1
385,34297,0.0,1.0,2
386,34299,0.5,0.5,2
387,34300,0.0,1.0,2
388,34302,0.0,1.0,1
389,34303,0.0,1.0,1
390,34305,0.0,1.0,1
391,34310,0.0,1.0,1
392,34311,0.0,1.0,1
393,34313,0.0,1.0,3
394,34314,0.0,1.0,1
395,34318,0.0,1.0,1
396,34327,0.0,1.0,4
397,34331,0.0,1.0,1
398,34333,0.0,1.0,1
399,99881,0.0,1.0,2
400,34346,0.0,1.0,12
401,34347,0.0,1.0,1
402,1581,0.07407407407407407,0.9259259259259259,27
403,34364,0.0,1.0,1
404,34365,0.0,1.0,3
405,34396,0.3333333333333333,0.6666666666666666,3
406,99947,0.0,1.0,2
407,99949,0.0,1.0,1
408,99954,0.0,1.0,3
409,34422,0.0,1.0,1
410,34423,0.0,1.0,1
411,34425,0.0,1.0,3
412,34426,0.0,1.0,1
413,34429,0.0,1.0,7
414,34430,0.0,1.0,7
415,34431,0.125,0.875,8
416,34432,0.0,1.0,8
417,34433,0.14285714285714285,0.8571428571428571,14
418,34434,0.16666666666666666,0.8333333333333334,12
419,34435,0.0,1.0,2
420,34436,0.0,1.0,2
421,34442,0.0,1.0,3
422,34449,0.0,1.0,1
423,34451,0.0,1.0,7
424,99989,0.0,1.0,3
425,34463,0.0,1.0,2
426,34464,0.0,1.0,1
427,100003,0.0,1.0,1
428,34475,0.5,0.5,2
429,34480,0.0,1.0,1
430,34483,0.0,1.0,4
431,100028,0.0,1.0,1
432,100031,0.0,1.0,1
433,34498,0.0,1.0,19
434,1732,0.2222222222222222,0.7777777777777778,9
435,100037,0.3333333333333333,0.6666666666666666,3
436,34502,0.0,1.0,2
437,100039,0.0,1.0,2
438,34516,0.0,1.0,16
439,34518,0.5,0.5,2
440,34521,0.0,1.0,3
441,34522,0.0,1.0,1
442,34523,0.0,1.0,1
443,34524,0.0,1.0,2
444,34525,0.0,1.0,4
445,34527,0.0,1.0,3
446,34528,0.0,1.0,1
447,34529,0.0,1.0,2
448,34530,0.0,1.0,1
449,34531,0.0,1.0,2
450,34532,0.0,1.0,2
451,34534,0.0,1.0,1
452,34535,0.0,1.0,1
453,34536,0.0,1.0,9
454,34542,0.16666666666666666,0.8333333333333334,6
455,34548,0.0,1.0,3
456,34549,0.0,1.0,2
457,34550,0.0,1.0,2
458,34558,0.0,1.0,1
459,34562,0.0,1.0,7
460,34569,0.0,1.0,1
461,34572,0.0,1.0,1
462,1805,0.0,1.0,5
463,34575,0.0,1.0,3
464,34576,0.0,1.0,6
465,34577,0.0,1.0,4
466,34579,0.0,1.0,8
467,34580,0.0625,0.9375,16
468,34581,0.0,1.0,5
469,34582,0.0,1.0,3
470,34583,0.0,1.0,19
471,34584,0.0,1.0,3
472,34586,0.0,1.0,1
473,34587,0.0,1.0,3
474,34591,0.125,0.875,8
475,34592,0.0,1.0,1
476,34599,0.0,1.0,2
477,1834,0.0,1.0,1
478,34613,0.0,1.0,3
479,34615,0.0,1.0,1
480,34620,1.0,0.0,1
481,34628,0.05263157894736842,0.9473684210526315,19
482,34632,0.0,1.0,1
483,34633,0.0,1.0,1
484,34634,0.5,0.5,2
485,34635,0.0,1.0,1
486,34637,0.0,1.0,2
487,34642,0.0,1.0,1
488,34645,0.0,1.0,1
489,34646,0.0,1.0,1
490,34647,0.0,1.0,2
491,34648,0.0,1.0,1
492,34651,0.5,0.5,2
493,34687,0.0,1.0,3
494,34688,0.0,1.0,5
495,34689,0.3333333333333333,0.6666666666666666,6
496,34690,0.0,1.0,1
497,34695,0.0,1.0,1
498,34700,0.25,0.75,4
499,34701,0.0,1.0,1
500,1937,0.019230769230769232,0.9807692307692307,52
501,34714,0.07692307692307693,0.9230769230769231,13
502,34716,0.0,1.0,3
503,34718,0.0,1.0,9
504,34730,0.0,1.0,5
505,34735,0.0,1.0,3
506,34736,0.0,1.0,1
507,1969,0.1,0.9,40
508,34741,0.0,1.0,1
509,34748,0.0,1.0,11
510,34751,0.0,1.0,3
511,34752,0.0,1.0,2
512,34763,0.0,1.0,2
513,34764,0.0,1.0,1
514,34769,0.0,1.0,3
515,34780,0.0,1.0,4
516,34782,0.0,1.0,1
517,34795,0.0,1.0,4
518,34797,0.0,1.0,5
519,34798,0.0,1.0,1
520,34799,0.0,1.0,2
521,34800,0.0,1.0,5
522,34801,0.0,1.0,1
523,34802,0.0,1.0,1
524,34803,0.0,1.0,1
525,34808,0.0,1.0,9
526,34810,0.0,1.0,7
527,34817,0.05555555555555555,0.9444444444444444,54
528,34832,0.05263157894736842,0.9473684210526315,19
529,34847,0.0,1.0,1
530,34848,0.0,1.0,1
531,34861,0.0,1.0,26
532,34863,0.0,1.0,1
533,34865,0.0,1.0,4
534,34867,0.0,1.0,2
535,34869,0.0,1.0,4
536,34870,0.0,1.0,1
537,34871,0.0,1.0,10
538,100413,0.0,1.0,1
539,34882,0.0,1.0,5
540,34884,0.0,1.0,2
541,34886,0.125,0.875,8
542,34887,0.0,1.0,4
543,34895,0.0,1.0,3
544,34899,0.0,1.0,1
545,100436,0.0,1.0,1
546,34902,0.0,1.0,2
547,34904,0.0,1.0,2
548,34905,0.0,1.0,1
549,34906,1.0,0.0,1
550,34912,0.0,1.0,1
551,71355,0.0,1.0,1
552,34920,0.0,1.0,2
553,34921,0.0,1.0,2
554,34923,0.0,1.0,2
555,34924,0.037267080745341616,0.9627329192546584,161
556,100473,0.0,1.0,1
557,100474,0.0,1.0,3
558,100475,0.0,1.0,1
559,67717,0.25,0.75,4
560,34950,0.01098901098901099,0.989010989010989,91
561,34954,0.047619047619047616,0.9523809523809523,21
562,34958,0.05555555555555555,0.9444444444444444,18
563,100497,0.0,1.0,1
564,34963,0.0,1.0,1
565,34964,0.0,1.0,2
566,34966,0.5,0.5,2
567,100508,0.0,1.0,1
568,34973,0.0,1.0,1
569,34974,0.0,1.0,2
570,100511,0.0,1.0,1
571,100514,0.0,1.0,1
572,100515,0.0,1.0,1
573,34982,0.06666666666666667,0.9333333333333333,15
574,34983,0.0,1.0,3
575,34984,0.0,1.0,2
576,34985,0.0,1.0,3
577,34986,0.0,1.0,1
578,34987,1.0,0.0,1
579,34988,0.0,1.0,1
580,34989,0.5,0.5,2
581,34990,0.0,1.0,2
582,34991,0.0,1.0,2
583,34993,0.0,1.0,2
584,35000,0.0,1.0,1
585,35002,0.0,1.0,2
586,2235,0.0,1.0,11
587,35004,0.0,1.0,1
588,35005,0.0,1.0,1
589,35012,0.0,1.0,2
590,35014,0.0,1.0,1
591,35015,0.0,1.0,1
592,35016,0.0,1.0,2
593,35017,0.0,1.0,9
594,2252,0.1111111111111111,0.8888888888888888,9
595,35021,0.0,1.0,2
596,35027,0.0,1.0,5
597,35040,0.0,1.0,3
598,35041,0.0,1.0,1
599,35042,0.0,1.0,2
600,35043,0.3333333333333333,0.6666666666666666,3
601,35044,0.0,1.0,2
602,35045,0.0,1.0,1
603,35046,0.0,1.0,1
604,35048,0.5,0.5,2
605,35050,0.0,1.0,3
606,35051,0.5,0.5,2
607,35055,0.0,1.0,2
608,35066,0.0,1.0,8
609,35067,0.0,1.0,1
610,35068,0.0,1.0,22
611,100614,1.0,0.0,1
612,2341,0.0,1.0,5
613,2342,0.0,1.0,3
614,35133,0.0,1.0,2
615,35134,0.0,1.0,4
616,35137,0.0,1.0,1
617,35141,0.0,1.0,1
618,2375,0.0,1.0,1
619,2377,0.0,1.0,1
620,35151,0.0,1.0,1
621,35152,0.0,1.0,2
622,35175,1.0,0.0,1
623,2408,0.0,1.0,2
624,35183,0.0,1.0,1
625,35185,0.0,1.0,1
626,35186,0.0,1.0,1
627,35188,0.0,1.0,3
628,35190,0.0,1.0,5
629,35196,0.0,1.0,1
630,35197,0.0,1.0,4
631,35199,0.0,1.0,1
632,35200,0.0,1.0,1
633,35201,0.0,1.0,1
634,82326,1.0,0.0,1
635,35208,0.0,1.0,3
636,35209,0.0,1.0,1
637,35210,0.0,1.0,4
638,44100,0.0,1.0,1
639,82330,0.0,1.0,1
640,35237,0.0,1.0,1
641,35238,0.0,1.0,1
642,35239,0.0,1.0,1
643,35248,0.0,1.0,1
644,35261,0.0,1.0,1
645,35265,0.0,1.0,3
646,35267,0.0,1.0,1
647,35270,0.0,1.0,1
648,82337,0.0,1.0,1
649,35275,1.0,0.0,1
650,35278,0.0,1.0,4
651,35279,0.0,1.0,2
652,100821,1.0,0.0,1
653,35290,0.0,1.0,1
654,35296,0.0,1.0,5
655,35297,1.0,0.0,1
656,35298,0.0,1.0,1
657,35303,0.0,1.0,1
658,35320,0.0,1.0,1
659,35326,0.0,1.0,1
660,35330,0.0,1.0,1
661,35332,0.0,1.0,4
662,35343,0.0,1.0,3
663,35345,0.0,1.0,1
664,35347,1.0,0.0,1
665,100886,0.0,1.0,1
666,35356,0.0,1.0,1
667,35374,0.0,1.0,3
668,35376,0.05555555555555555,0.9444444444444444,72
669,2609,0.0,1.0,2
670,35381,0.0,1.0,6
671,100929,0.0,1.0,1
672,35394,0.5,0.5,2
673,35395,0.0,1.0,2
674,35398,0.0,1.0,3
675,100935,0.0,1.0,1
676,35401,0.0,1.0,2
677,35407,0.0,1.0,5
678,100946,0.0,1.0,1
679,100948,0.0,1.0,1
680,35417,0.0,1.0,2
681,2651,0.0,1.0,3
682,35423,0.0,1.0,2
683,35424,0.0,1.0,1
684,35429,0.0,1.0,1
685,100968,0.0,1.0,1
686,100970,0.0,1.0,1
687,100973,0.0,1.0,4
688,100976,0.0,1.0,2
689,35444,0.0,1.0,5
690,35451,0.125,0.875,8
691,35455,0.0,1.0,2
692,35466,0.0,1.0,1
693,35469,0.0,1.0,3
694,35493,0.0,1.0,1
695,35494,0.0,1.0,2
696,35498,0.027777777777777776,0.9722222222222222,36
697,35499,0.0,1.0,10
698,35502,0.0,1.0,5
699,35507,0.0,1.0,1
700,35508,0.0,1.0,2
701,35511,0.0,1.0,1
702,35520,0.0,1.0,1
703,35524,0.0,1.0,3
704,35525,0.0,1.0,5
705,35526,0.0,1.0,6
706,35528,0.07142857142857142,0.9285714285714286,14
707,35529,0.0,1.0,4
708,35531,0.0,1.0,17
709,35532,0.0,1.0,3
710,35533,0.0,1.0,3
711,35539,0.0,1.0,1
712,35540,0.043478260869565216,0.9565217391304348,23
713,2788,0.0,1.0,1
714,2789,0.0,1.0,4
715,2790,0.0,1.0,1
716,2801,0.0,1.0,1
717,2809,0.0,1.0,8
718,2824,0.14285714285714285,0.8571428571428571,7
719,22319,0.0,1.0,1
720,35625,0.1,0.9,10
721,35626,0.0,1.0,1
722,35627,0.0,1.0,1
723,35632,0.0,1.0,3
724,35634,0.0,1.0,1
725,35636,0.0,1.0,2
726,35643,0.0,1.0,1
727,35644,0.5,0.5,2
728,35645,0.0,1.0,3
729,35647,0.0,1.0,1
730,35648,0.0,1.0,5
731,35649,0.0,1.0,2
732,35652,0.0,1.0,2
733,35654,0.0,1.0,1
734,35655,0.3333333333333333,0.6666666666666666,3
735,35659,0.0,1.0,1
736,104250,0.0,1.0,1
737,35683,0.0,1.0,1
738,35684,0.0,1.0,1
739,2925,0.0,1.0,10
740,109716,0.0,1.0,1
741,35708,0.0,1.0,9
742,35716,0.0,1.0,3
743,35720,0.0,1.0,1
744,35722,0.0,1.0,1
745,104259,0.0,1.0,1
746,35733,0.2857142857142857,0.7142857142857143,7
747,35751,0.0,1.0,2
748,35752,0.3333333333333333,0.6666666666666666,3
749,35754,0.0,1.0,7
750,101294,0.0,1.0,2
751,2994,0.0,1.0,1
752,2997,0.0,1.0,2
753,35768,0.0,1.0,2
754,3003,0.16666666666666666,0.8333333333333334,12
755,35788,0.05,0.95,20
756,35790,0.07142857142857142,0.9285714285714286,14
757,35791,0.0,1.0,5
758,35792,0.1,0.9,20
759,35793,0.0,1.0,5
760,35794,0.0,1.0,1
761,101333,0.0,1.0,1
762,101349,0.0,1.0,1
763,35815,0.0,1.0,1
764,3049,0.0,1.0,1
765,35818,0.0,1.0,1
766,35819,0.0,1.0,2
767,3052,0.0,1.0,1
768,35824,0.0,1.0,1
769,3057,0.0,1.0,1
770,3058,0.0,1.0,2
771,3059,1.0,0.0,1
772,35828,0.0,1.0,5
773,3066,0.0,1.0,1
774,3069,0.08333333333333333,0.9166666666666666,12
775,35846,0.0,1.0,1
776,101385,0.0,1.0,1
777,35851,0.0,1.0,2
778,101394,0.0,1.0,1
779,35864,0.0,1.0,1
780,35865,0.0,1.0,1
781,35867,0.0,1.0,1
782,35869,0.0,1.0,1
783,101407,0.0,1.0,1
784,35872,1.0,0.0,1
785,35874,0.0,1.0,1
786,101414,0.0,1.0,2
787,35885,0.0,1.0,1
788,35886,0.0,1.0,3
789,3122,0.0,1.0,1
790,68659,0.0,1.0,1
791,3124,0.0,1.0,6
792,3125,0.0,1.0,1
793,3127,0.0,1.0,1
794,35896,0.0,1.0,1
795,3129,0.0,1.0,1
796,3130,0.017857142857142856,0.9821428571428571,56
797,38751,0.0,1.0,18
798,35901,0.0,1.0,1
799,35903,0.0,1.0,4
800,35908,0.0,1.0,2
801,35914,0.25,0.75,4
802,35916,0.0,1.0,10
803,35919,0.0,1.0,1
804,35921,0.0,1.0,1
805,35924,0.0,1.0,1
806,35925,0.0,1.0,2
807,35926,0.0,1.0,1
808,35929,0.0,1.0,4
809,35930,0.0,1.0,3
810,35932,0.0,1.0,1
811,35938,0.0,1.0,1
812,35940,0.0,1.0,5
813,35952,0.0,1.0,7
814,35955,0.0,1.0,3
815,68726,0.0,1.0,11
816,35965,0.0,1.0,2
817,35966,0.0,1.0,1
818,35968,0.0,1.0,1
819,35969,0.3333333333333333,0.6666666666666666,3
820,35970,0.0,1.0,2
821,35971,0.0,1.0,1
822,35972,0.0,1.0,1
823,35973,0.25,0.75,4
824,35988,0.0,1.0,2
825,35990,0.0,1.0,2
826,35991,0.0,1.0,2
827,35994,0.0,1.0,1
828,35996,0.0,1.0,1
829,36001,0.0,1.0,1
830,36002,0.0,1.0,1
831,36005,0.0,1.0,4
832,36014,0.0,1.0,2
833,36020,0.0,1.0,6
834,36021,0.0,1.0,1
835,36023,0.0,1.0,3
836,3263,0.0,1.0,1
837,3264,0.044444444444444446,0.9555555555555556,45
838,36036,0.0,1.0,1
839,36049,0.0,1.0,1
840,36050,0.1,0.9,10
841,36074,0.0,1.0,1
842,36090,0.5,0.5,2
843,36103,1.0,0.0,1
844,36106,0.0,1.0,1
845,36109,0.0,1.0,1
846,36112,0.0,1.0,2
847,36114,0.0,1.0,1
848,36124,0.0,1.0,1
849,36135,0.0,1.0,1
850,36152,0.0,1.0,6
851,36154,0.0,1.0,1
852,36162,0.0,1.0,1
853,36173,0.0,1.0,1
854,36174,0.0,1.0,2
855,36176,0.0,1.0,1
856,36177,0.0,1.0,1
857,36179,0.0,1.0,1
858,36180,0.0,1.0,1
859,36182,0.0,1.0,1
860,36185,0.0,1.0,2
861,36187,0.0,1.0,1
862,36207,0.0,1.0,4
863,36208,0.0,1.0,1
864,36213,0.3333333333333333,0.6666666666666666,3
865,36222,0.0,1.0,1
866,36237,0.0,1.0,6
867,36240,0.0,1.0,1
868,36241,0.0,1.0,1
869,101782,0.0,1.0,1
870,101783,0.0,1.0,1
871,36250,0.75,0.25,4
872,36252,0.0,1.0,1
873,36267,0.0,1.0,11
874,36272,0.0,1.0,1
875,101813,0.0,1.0,1
876,36280,0.0,1.0,1
877,36281,0.0,1.0,3
878,101818,0.0,1.0,2
879,36285,0.0,1.0,2
880,36291,0.0,1.0,1
881,36296,0.0,1.0,1
882,36301,0.0,1.0,2
883,36303,0.0,1.0,1
