ACTION,id
0.9958177427,839
0.9927642433,840
0.9751143462,841
0.9944303379,842
0.9904308592,843
0.992627408,844
0.9961240075,845
0.9684113289,846
0.9953679295,847
0.9936418471,848
0.9966629074,849
0.9930362945,850
0.9954506989,851
0.9950679102,852
0.9947301786,853
0.9933059747,854
0.9985226885,855
0.9958527586,856
0.9958409944,857
0.990757626,858
0.9937883867,859
0.9912664485,860
0.9830267285,861
0.435053012,862
0.9978346759,863
0.9874492973,864
0.9608184586,865
0.9921390642,866
0.9936381438,867
0.9936443187,868
0.9986774023,869
0.9980713393,870
0.9982851776,871
0.9846448317,872
0.9921390642,873
0.9954687765,874
0.9925562028,875
0.9918997016,876
0.9925708801,877
0.9877836708,878
0.9950060919,879
0.9988606323,880
0.998319279,881
0.9968187156,882
0.9961762663,883
0.9954976839,884
0.9960242246,885
0.9921390642,886
0.9977484366,887
0.9989925548,888
0.9881850157,889
0.9987356492,890
0.9988903521,891
0.9950420024,892
0.9847152049,893
0.995723272,894
0.9973092181,895
0.9942245773,896
0.9965006366,897
0.9925865157,898
0.9989971826,899
0.9991512055,900
0.9973719057,901
0.9973879563,902
0.9985350526,903
0.9965561154,904
0.9951587632,905
0.9980713393,906
0.9953436141,907
0.9992444743,908
0.9949879003,909
0.9957623798,910
0.9989234981,911
0.9946394725,912
0.9940817575,913
0.9969103028,914
0.9975523762,915
0.9937304113,916
0.9925488741,917
0.9936953381,918
0.9982565475,919
0.9932821027,920
0.993605328,921
0.9984232185,922
0.9934921646,923
0.9860475601,924
0.9962302413,925
0.9957502888,926
0.9978196251,927
0.9973633699,928
0.9989925548,929
0.9934239449,930
0.9922653988,931
0.9951803419,932
0.998259569,933
0.9948066433,934
0.9969803393,935
0.8876673734,936
0.9948159108,937
0.995409425,938
0.9880190085,939
0.9922705348,940
0.9961761486,941
0.9932011058,942
0.552087567,943
0.9965561154,944
0.9956129741,945
0.9973993959,946
0.9921390642,947
0.9436669679,948
0.9975495538,949
0.9984432237,950
0.995506347,951
0.8656729023,952
0.9968304907,953
0.9939310262,954
0.9960046944,955
0.9946465777,956
0.9921390642,957
0.9978635466,958
0.7296631313,959
0.9921390642,960
0.9958422378,961
0.9940549044,962
0.996926442,963
0.9930443837,964
0.9925709927,965
0.9948066433,966
0.9776915101,967
0.9939817259,968
0.9911475932,969
0.9993023683,970
0.9957316881,971
0.9935122947,972
0.9824085225,973
0.9954201247,974
0.9925307135,975
0.995135749,976
0.9942588632,977
0.9894990009,978
0.9980612738,979
0.6537009253,980
0.9967308436,981
0.9969947658,982
0.9968471167,983
0.9945987954,984
0.9925247548,985
0.9988606323,986
0.9976187796,987
0.9989925548,988
0.9953722527,989
0.7168553257,990
0.9943725242,991
0.9983750724,992
0.99300163,993
0.9923536999,994
0.9968492257,995
0.9986737048,996
0.9943429107,997
0.9977214382,998
0.9946263654,999
0.9897357972,1000
0.9968107265,1001
0.9957816232,1002
0.9985350526,1003
0.9971978883,1004
0.9970887788,1005
0.993100374,1006
0.996935721,1007
0.9942164956,1008
0.9947299314,1009
0.9957571772,1010
0.9892298563,1011
0.995664256,1012
0.9969151385,1013
0.9976278302,1014
0.9921390642,1015
0.998315751,1016
0.9934350415,1017
0.9905100369,1018
0.9982220937,1019
0.9932739787,1020
0.9902103078,1021
0.9903745965,1022
0.9744239907,1023
0.9970140411,1024
0.9912645369,1025
0.9979839631,1026
0.9942105023,1027
0.9992277621,1028
0.9942164956,1029
0.9843637732,1030
0.9975480374,1031
0.9939205503,1032
0.9942587375,1033
0.9826274107,1034
0.9938375814,1035
0.9946493402,1036
0.9947589618,1037
0.9977721993,1038
0.9984848465,1039
0.9960693682,1040
0.9988652596,1041
0.9951650121,1042
0.9976161702,1043
0.9954377334,1044
0.9977003128,1045
0.9972198697,1046
0.9971318911,1047
0.997239762,1048
0.9962302413,1049
0.9986333653,1050
0.9958026953,1051
0.9969974477,1052
0.9985724509,1053
0.9921390642,1054
0.9921390642,1055
0.9921390642,1056
0.9982143042,1057
0.9931762073,1058
0.9966633148,1059
0.9985520243,1060
0.9967215465,1061
0.9938231107,1062
0.9935772968,1063
0.9607128172,1064
0.9956995189,1065
0.9989207236,1066
0.9943956446,1067
0.9945137935,1068
0.9921390642,1069
0.9984464286,1070
0.9961462177,1071
0.9935165786,1072
0.979945362,1073
0.9961192895,1074
0.9944159755,1075
0.9921390642,1076
0.9979453252,1077
0.9990564298,1078
0.9960434928,1079
0.9906027889,1080
0.9958455169,1081
0.9969675008,1082
0.9941308316,1083
0.9966313062,1084
0.9192662016,1085
0.9963514681,1086
0.9990163334,1087
0.998993558,1088
0.9939418772,1089
0.9959883313,1090
0.9856662561,1091
0.9946105102,1092
0.9947200984,1093
0.9971703305,1094
0.9977751438,1095
0.9989330178,1096
0.9950499967,1097
0.9921390642,1098
0.9921390642,1099
0.9792138622,1100
0.9932118287,1101
0.9929793564,1102
0.9900687841,1103
0.9984908668,1104
0.9956635568,1105
0.9964862363,1106
0.9988194601,1107
0.9991484917,1108
0.9972236998,1109
0.9943988222,1110
0.9992454405,1111
0.9959973595,1112
0.9965685118,1113
0.9925162808,1114
0.9819694884,1115
0.9959511447,1116
0.9928230261,1117
0.9842984673,1118
0.9931775564,1119
0.9970477051,1120
0.991486987,1121
0.9969575305,1122
0.9923373943,1123
0.9446149421,1124
0.9921390642,1125
0.9931183394,1126
0.9921390642,1127
0.9966444778,1128
0.9971426515,1129
0.9929205082,1130
0.9893051441,1131
0.9930502882,1132
0.9937061626,1133
0.9967533195,1134
0.4032814019,1135
0.9945087712,1136
0.9987833662,1137
0.9948479087,1138
0.9920275263,1139
0.9946297936,1140
0.9986773645,1141
0.9983226046,1142
0.9981983632,1143
0.9937054059,1144
0.9887519643,1145
0.9964424635,1146
0.9932283423,1147
0.9960197568,1148
0.9933651208,1149
0.9963086567,1150
0.9951652632,1151
0.9944945449,1152
0.9881850157,1153
0.9897747308,1154
0.9932906503,1155
0.9977206052,1156
0.9942077512,1157
0.9964519931,1158
0.9989180807,1159
0.9879916107,1160
0.993871045,1161
0.9950056094,1162
0.9967581819,1163
0.9945145284,1164
0.9956377381,1165
0.9952573078,1166
0.9952592698,1167
0.9929551913,1168
0.9972757012,1169
0.9991723514,1170
0.9982565475,1171
0.9935499418,1172
0.9958365427,1173
0.9944475047,1174
0.9957828191,1175
0.9969890079,1176
0.9937232574,1177
0.9966894185,1178
0.9968423316,1179
0.9893031286,1180
0.9929062182,1181
0.9942189353,1182
0.9915361184,1183
0.972865956,1184
0.9959026422,1185
0.9848997419,1186
0.983430165,1187
0.9265032261,1188
0.9984232185,1189
0.9939882027,1190
0.9881850157,1191
0.9946610946,1192
0.9952624649,1193
0.9939975168,1194
0.9939591533,1195
0.9927005402,1196
0.983430165,1197
0.9908956317,1198
0.9972667296,1199
0.9957492166,1200
0.9924078609,1201
0.9921390642,1202
0.9929325076,1203
0.9986404803,1204
0.9926959296,1205
0.9921390642,1206
0.9944938423,1207
0.9964183285,1208
0.9921390642,1209
0.9963421937,1210
0.9983823234,1211
0.9902901507,1212
0.9991823149,1213
0.9989724734,1214
0.990865447,1215
0.6658535711,1216
0.9953197459,1217
0.9936506914,1218
0.9939658145,1219
0.9956336478,1220
0.9961450937,1221
0.9944902662,1222
0.9960768387,1223
0.9953470522,1224
0.995439795,1225
0.9921390642,1226
0.9955842853,1227
0.9939519987,1228
0.9925729893,1229
0.9957828191,1230
0.996130073,1231
0.9955241074,1232
0.9979755152,1233
0.9954484466,1234
0.9976135392,1235
0.9936942348,1236
0.9981190444,1237
0.9937054059,1238
0.9895171648,1239
0.9967024703,1240
0.9658461143,1241
0.9971570121,1242
0.9970875075,1243
0.9900687841,1244
0.9961173883,1245
0.9841340543,1246
0.9932406741,1247
0.9955277613,1248
0.9829614071,1249
0.9948062735,1250
0.9976144275,1251
0.9983089148,1252
0.985468001,1253
0.9921390642,1254
0.9980438684,1255
0.996033747,1256
0.9955937932,1257
0.9925709927,1258
0.9932568946,1259
0.9974161858,1260
0.9942621678,1261
0.9838889133,1262
0.9902383819,1263
0.9953558383,1264
0.9838386952,1265
0.9921390642,1266
0.9967181732,1267
0.993326324,1268
0.9981989065,1269
0.9881850157,1270
0.9897215731,1271
0.9961749106,1272
0.9949879003,1273
0.9984320277,1274
0.9952600565,1275
0.993551934,1276
0.994542201,1277
0.9983678272,1278
0.9966932381,1279
0.9968234561,1280
0.9979804073,1281
0.999083607,1282
0.9956116582,1283
0.9594413256,1284
0.9670353537,1285
0.9932943817,1286
0.8568954751,1287
0.9960197568,1288
0.9903254917,1289
0.9962610733,1290
0.9986126566,1291
0.9921390642,1292
0.9980713393,1293
0.992954968,1294
0.9989925548,1295
0.9979792108,1296
0.9993605402,1297
0.9921390642,1298
0.9970012737,1299
0.951799694,1300
0.9941851733,1301
0.9592865324,1302
0.9964959212,1303
0.997359826,1304
0.9981975712,1305
0.9963184249,1306
0.9956995189,1307
0.9917384362,1308
0.995557178,1309
0.9929336712,1310
0.9943186243,1311
0.9989684164,1312
0.9958710278,1313
0.9952691116,1314
0.9953853491,1315
0.9992737665,1316
0.9971823355,1317
0.9960002899,1318
0.9990215255,1319
0.9965073196,1320
0.9978246479,1321
0.9968794794,1322
0.9978533539,1323
0.9992745031,1324
0.9949754357,1325
0.9930443837,1326
0.7168553257,1327
0.9979734963,1328
0.9928819112,1329
0.9879763048,1330
0.9949382445,1331
0.9749227864,1332
0.994772176,1333
0.995224958,1334
0.9948287849,1335
0.997447663,1336
0.9926092621,1337
0.9942621678,1338
0.9717520339,1339
0.9939205503,1340
0.9672157103,1341
0.9994734059,1342
0.9936953381,1343
0.997447663,1344
0.9945714806,1345
0.9985365495,1346
0.996218058,1347
0.9974555469,1348
0.9971235917,1349
0.9976096079,1350
0.9947524418,1351
0.9957369041,1352
0.9992454405,1353
0.9930633027,1354
0.9925510704,1355
0.9986166119,1356
0.9979931565,1357
0.9964925375,1358
0.9938899684,1359
0.9968484387,1360
0.9985092721,1361
0.9961919437,1362
0.9970830889,1363
0.9893051441,1364
0.9881850157,1365
0.9908813596,1366
0.9936824061,1367
0.9974166168,1368
0.9987231442,1369
0.9950112552,1370
0.9992995831,1371
0.9953558383,1372
0.9932178474,1373
0.9963174828,1374
0.9966347608,1375
0.9956132391,1376
0.9964265972,1377
0.993471666,1378
0.9956331942,1379
0.9637233625,1380
0.9991561126,1381
0.9962800591,1382
0.9957315224,1383
0.9932363788,1384
0.9972165884,1385
0.9959170935,1386
0.9886013586,1387
0.9978306709,1388
0.983430165,1389
0.9956438134,1390
0.9921390642,1391
0.9921390642,1392
0.9992454405,1393
0.9917831242,1394
0.9964817974,1395
0.9912645369,1396
0.996580343,1397
0.9974257362,1398
0.9955391542,1399
0.9981221328,1400
0.9925634455,1401
0.990490383,1402
0.9968697599,1403
0.9954891709,1404
0.9946340906,1405
0.9794524522,1406
0.9960046944,1407
0.9959882553,1408
0.9946465777,1409
0.9971381845,1410
0.9970235376,1411
0.9981841137,1412
0.9924957296,1413
0.9963382295,1414
0.9938676586,1415
0.9883014983,1416
0.9969215394,1417
0.983430165,1418
0.9937862382,1419
0.9984999951,1420
0.9970841651,1421
0.9949298454,1422
0.9974576339,1423
0.9959985937,1424
0.9955812876,1425
0.9973715156,1426
0.9934576646,1427
0.9842481428,1428
0.9962302413,1429
0.9959986139,1430
0.9894049629,1431
0.9984890501,1432
0.9936163606,1433
0.9943429107,1434
0.9957728356,1435
0.9921390642,1436
0.988191823,1437
0.9936366613,1438
0.9964282911,1439
0.9983443739,1440
0.9936158531,1441
0.9992454405,1442
0.9706501449,1443
0.9921390642,1444
0.9961943654,1445
0.9978826725,1446
0.9983678272,1447
0.9965669098,1448
0.9986980254,1449
0.9978397768,1450
0.9929374964,1451
0.9959132982,1452
0.9956059567,1453
0.9925162808,1454
0.9993605402,1455
0.995950958,1456
0.9925435108,1457
0.9954537832,1458
0.9924078609,1459
0.9933012344,1460
0.9939026469,1461
0.9962302413,1462
0.9828023666,1463
0.9976161702,1464
0.994215652,1465
0.9975483679,1466
0.9886749114,1467
0.9955338026,1468
0.9962577928,1469
0.9936662927,1470
0.9904308592,1471
0.9476442258,1472
0.9933672746,1473
0.9942493087,1474
0.9983080294,1475
0.9992071959,1476
0.9960205594,1477
0.9939994021,1478
0.9919697086,1479
0.990939602,1480
0.9956252876,1481
0.9921390642,1482
0.986770415,1483
0.9950197467,1484
0.9966208831,1485
0.9916290814,1486
0.9972669831,1487
0.9349077726,1488
0.9974757372,1489
0.9954308704,1490
0.9970078136,1491
0.9961468568,1492
0.9986166119,1493
0.9736444611,1494
0.9982943856,1495
0.9950290871,1496
0.99405656,1497
0.9938695904,1498
0.9889775889,1499
0.9901191846,1500
0.9957573962,1501
0.9921390642,1502
0.9945612558,1503
0.9934675017,1504
0.9935885891,1505
0.9970012737,1506
0.9959495963,1507
0.9976562365,1508
0.9978885892,1509
0.9936070959,1510
0.9932568946,1511
