id,ACTION
308,0.998547
309,0.947376
310,0.983518
311,0.996042
312,0.987496
313,0.985162
314,0.992143
315,0.989741
316,0.985870
317,0.977557
318,0.995247
319,0.965507
320,0.996980
321,0.959780
322,0.225815
323,0.994091
324,0.989767
325,0.959886
326,0.764736
327,0.996538
328,0.995911
329,0.989438
330,0.986394
331,0.966004
332,0.969965
333,0.989546
334,0.937141
335,0.988570
336,0.945472
337,0.994623
338,0.992057
339,0.973430
340,0.971611
341,0.992645
342,0.990605
343,0.917700
344,0.994933
345,0.998182
346,0.978550
347,0.953765
348,0.968683
349,0.997679
350,0.952888
351,0.985839
352,0.998948
353,0.963207
354,0.758969
355,0.981864
356,0.995670
357,0.951624
358,0.973622
359,0.967590
360,0.589419
361,0.977258
362,0.995599
363,0.969299
364,0.785769
365,0.988436
366,0.985811
367,0.958320
368,0.989730
369,0.924469
370,0.979678
371,0.980314
372,0.979564
373,0.852622
374,0.370111
375,0.955985
376,0.989472
377,0.625234
378,0.982917
379,0.991098
380,0.837767
381,0.953530
382,0.966213
383,0.999545
384,0.915463
385,0.957000
386,0.989459
387,0.971911
388,0.984211
389,0.973040
390,0.980314
391,0.882549
392,0.998001
393,0.926488
394,0.984561
395,0.923876
396,0.996874
397,0.992450
398,0.985724
399,0.983519
400,0.975866
401,0.982949
402,0.990418
403,0.984839
404,0.989043
405,0.993937
406,0.959681
407,0.947656
408,0.987405
409,0.980314
410,0.985319
411,0.995829
412,0.954232
413,0.886340
414,0.956490
415,0.956998
416,0.985851
417,0.982081
418,0.952267
419,0.972822
420,0.976013
421,0.997738
422,0.977721
423,0.908504
424,0.929005
425,0.984086
426,0.990126
427,0.985234
428,0.971302
429,0.943894
430,0.991551
431,0.984147
432,0.948855
433,0.967294
434,0.931258
435,0.992994
436,0.999291
437,0.976780
438,0.807307
439,0.973447
440,0.380103
441,0.978471
442,0.997885
443,0.995535
444,0.966004
445,0.906729
446,0.993443
447,0.906687
448,0.988705
449,0.989466
450,0.964144
451,0.885862
452,0.966443
453,0.990013
454,0.952799
455,0.967098
456,0.987256
457,0.988301
458,0.994809
459,0.989818
460,0.819133
461,0.846158
462,0.992426
463,0.980358
464,0.986061
465,0.973249
466,0.988307
467,0.279970
468,0.769959
469,0.977863
470,0.968239
471,0.990400
472,0.989202
473,0.992545
474,0.989626
475,0.963693
476,0.957428
477,0.989295
478,0.996905
479,0.993612
480,0.986995
481,0.990002
482,0.977246
483,0.997747
484,0.990605
485,0.986702
486,0.956924
487,0.936230
488,0.984481
489,0.980513
490,0.956924
491,0.987422
492,0.983901
493,0.840358
494,0.992367
495,0.981308
496,0.991076
497,0.989229
498,0.988842
499,0.990429
500,0.975985
501,0.975329
502,0.983344
503,0.987819
504,0.982106
505,0.977480
506,0.992088
507,0.988777
508,0.971013
509,0.976292
510,0.209721
511,0.964436
512,0.991966
513,0.967621
514,0.853252
515,0.981504
516,0.986883
517,0.991745
518,0.983459
519,0.945109
520,0.862980
521,0.985593
522,0.960889
523,0.974323
524,0.203795
525,0.927222
526,0.322404
527,0.981041
528,0.983550
529,0.955354
530,0.987833
531,0.976438
532,0.992143
533,0.983462
534,0.955957
535,0.989767
536,0.982983
537,0.997634
538,0.990586
539,0.965217
540,0.974694
541,0.971594
542,0.974844
543,0.982262
544,0.981787
545,0.974248
546,0.994481
547,0.781915
548,0.915691
549,0.964452
550,0.963046
551,0.975819
552,0.955813
553,0.951643
554,0.914546
555,0.987318
556,0.956924
557,0.959935
558,0.990019
559,0.968483
560,0.980664
561,0.973484
562,0.978715
563,0.992399
564,0.755758
565,0.996730
566,0.941673
567,0.962891
568,0.771625
569,0.963762
570,0.937583
571,0.766880
572,0.963879
573,0.874351
574,0.650168
575,0.997657
576,0.984473
577,0.988983
578,0.973498
579,0.937131
580,0.975714
581,0.985489
582,0.992514
583,0.982303
584,0.981913
585,0.990017
586,0.994679
587,0.984685
588,0.978523
589,0.994842
590,0.954164
591,0.959056
592,0.994604
593,0.842606
594,0.985256
595,0.989791
596,0.985365
597,0.981676
598,0.941305
599,0.961437
600,0.971140
601,0.984956
602,0.957334
603,0.995794
604,0.979907
605,0.977911
606,0.987807
607,0.941131
608,0.971473
609,0.985299
610,0.969435
611,0.986781
612,0.962098
613,0.985853
614,0.926688
615,0.991785
616,0.315102
617,0.958133
618,0.938839
619,0.992371
620,0.977680
621,0.987067
622,0.975819
623,0.981504
624,0.892605
625,0.970270
626,0.991079
627,0.965457
628,0.973006
629,0.994225
630,0.987710
631,0.991716
632,0.976959
633,0.984473
634,0.986781
635,0.962720
636,0.984592
637,0.989546
638,0.957161
639,0.984079
640,0.985243
641,0.983965
642,0.923049
643,0.975329
644,0.998434
645,0.993973
646,0.917149
647,0.951729
648,0.950585
649,0.991842
650,0.877214
651,0.965520
652,0.992367
653,0.539228
654,0.976606
655,0.972898
656,0.956743
657,0.970530
658,0.983827
659,0.977851
660,0.981346
661,0.992992
662,0.946894
663,0.974692
664,0.982949
665,0.952639
666,0.827155
667,0.955525
668,0.988337
669,0.951624
670,0.884719
671,0.935617
672,0.982635
673,0.587345
674,0.965206
675,0.977846
676,0.975876
677,0.930677
678,0.988000
679,0.993395
680,0.988878
681,0.969429
682,0.970794
683,0.993072
684,0.981222
685,0.984402
686,0.937841
687,0.984987
688,0.962716
689,0.982500
690,0.989628
691,0.995307
692,0.977710
693,0.933690
694,0.979266
695,0.982801
696,0.545259
697,0.997441
698,0.987437
699,0.987239
700,0.967590
701,0.917147
702,0.987846
703,0.977185
704,0.908224
705,0.921151
706,0.937545
707,0.992345
708,0.997111
709,0.974341
710,0.985628
711,0.987981
712,0.990467
713,0.984748
714,0.990713
715,0.985865
716,0.919257
717,0.979727
718,0.958133
719,0.985269
720,0.917325
721,0.966104
722,0.991303
723,0.982766
724,0.938927
725,0.975702
726,0.966004
727,0.978819
728,0.991846
729,0.929938
730,0.951624
731,0.960185
732,0.995352
733,0.984374
734,0.996934
735,0.959232
736,0.648838
737,0.967830
738,0.990426
739,0.969526
740,0.992099
741,0.991601
742,0.979505
743,0.976934
744,0.991099
745,0.984028
746,0.987257
747,0.988732
748,0.982500
749,0.993245
750,0.992612
751,0.960740
752,0.939438
753,0.969119
754,0.978994
755,0.988627
756,0.882154
757,0.995655
758,0.987096
759,0.972734
760,0.963659
761,0.917356
762,0.974215
763,0.989209
764,0.962431
765,0.979669
766,0.987725
767,0.932772
768,0.988757
769,0.989025
770,0.969911
771,0.993117
772,0.967830
773,0.981959
774,0.979447
775,0.974789
776,0.717538
777,0.976341
778,0.986761
779,0.976801
780,0.912070
781,0.910044
782,0.983004
783,0.983560
784,0.961487
785,0.759654
786,0.987593
787,0.993853
788,0.957334
789,0.983619
790,0.921733
791,0.942240
792,0.985628
793,0.964100
794,0.992814
795,0.992908
796,0.941011
797,0.983520
798,0.996745
799,0.981869
800,0.997168
801,0.993794
802,0.984281
803,0.890983
804,0.983920
805,0.972898
806,0.990467
807,0.884433
808,0.786216
809,0.990712
810,0.986781
811,0.972677
812,0.871301
813,0.996072
814,0.952267
815,0.871699
816,0.995253
817,0.993114
818,0.973387
819,0.979888
820,0.976995
821,0.952841
822,0.988071
823,0.993131
824,0.957093
825,0.992626
826,0.952936
827,0.992671
828,0.987295
829,0.979830
830,0.981610
831,0.779542
832,0.998457
833,0.988969
834,0.951718
835,0.994787
836,0.994367
837,0.988566
838,0.994785
839,0.935964
840,0.958653
841,0.980289
842,0.981610
843,0.987399
844,0.982383
845,0.982463
846,0.991715
847,0.977773
848,0.990038
849,0.952655
850,0.616620
851,0.991818
852,0.971436
853,0.989649
854,0.296155
855,0.964004
856,0.976951
857,0.970673
858,0.991779
859,0.971170
860,0.994870
861,0.968326
862,0.929098
863,0.990037
864,0.954480
865,0.896560
866,0.974612
867,0.979043
868,0.976498
869,0.991566
870,0.985856
871,0.964004
872,0.959525
873,0.993121
874,0.979815
875,0.987688
876,0.979097
877,0.990547
878,0.971532
879,0.989240
880,0.956924
881,0.966449
882,0.982942
883,0.965986
884,0.913124
885,0.955091
886,0.992777
887,0.942344
888,0.992399
889,0.981937
890,0.999232
891,0.998851
892,0.918834
893,0.958997
894,0.987427
895,0.989628
896,0.993088
897,0.856800
898,0.996813
899,0.967590
900,0.991079
901,0.979773
902,0.977601
903,0.984606
904,0.988216
905,0.994565
906,0.988984
907,0.996659
908,0.999132
909,0.957161
910,0.941390
911,0.987371
912,0.968620
913,0.984358
914,0.995842
915,0.974313
916,0.903922
917,0.963693
918,0.961441
919,0.988355
920,0.984086
921,0.997865
922,0.985489
923,0.711497
924,0.943470
925,0.848013
926,0.988587
927,0.986250
928,0.989854
929,0.992399
930,0.992372
931,0.993457
932,0.981349
933,0.985856
934,0.928376
935,0.941980
936,0.959733
937,0.962485
938,0.984281
939,0.926688
940,0.983901
941,0.956998
942,0.983508
943,0.782879
944,0.988216
945,0.953353
946,0.988963
947,0.972725
948,0.955970
949,0.990808
950,0.989546
951,0.990621
952,0.705358
953,0.979518
954,0.976427
955,0.977036
956,0.744739
957,0.966814
958,0.951299
959,0.490084
960,0.883670
961,0.958432
962,0.995303
963,0.983184
964,0.946655
965,0.922250
966,0.882549
967,0.978690
968,0.931338
969,0.977863
970,0.950109
971,0.977886
972,0.987267
973,0.994703
974,0.977477
975,0.943690
976,0.960664
977,0.984079
978,0.954497
979,0.953621
980,0.827700
981,0.982327
982,0.987128
983,0.999028
984,0.492603
985,0.990598
986,0.956924
987,0.998410
988,0.992399
989,0.977219
990,0.829444
991,0.591215
992,0.956411
993,0.992612
994,0.991707
995,0.941554
996,0.992274
997,0.579863
998,0.968085
999,0.985981
1000,0.995857
1001,0.995269
1002,0.953414
1003,0.956599
1004,0.979579
1005,0.989601
1006,0.859884
1007,0.989581
1008,0.984147
1009,0.987748
1010,0.978530
1011,0.993230
1012,0.893183
1013,0.989904
1014,0.974694
1015,0.963726
1016,0.997302
1017,0.528298
1018,0.963912
1019,0.955161
1020,0.990426
1021,0.980072
1022,0.972304
1023,0.946739
1024,0.983623
1025,0.976698
1026,0.964308
1027,0.981610
1028,0.990075
1029,0.984147
1030,0.982472
1031,0.978736
1032,0.997852
1033,0.990765
1034,0.951094
1035,0.993994
1036,0.991655
1037,0.960185
1038,0.960740
1039,0.935261
1040,0.991296
1041,0.986177
1042,0.990161
1043,0.292387
1044,0.571358
1045,0.688429
1046,0.988818
1047,0.994347
1048,0.990400
1049,0.607745
1050,0.998734
1051,0.972812
1052,0.931931
1053,0.987137
1054,0.827155
1055,0.989261
1056,0.917715
1057,0.949225
1058,0.984716
1059,0.992835
1060,0.979888
1061,0.957982
1062,0.957258
1063,0.957428
1064,0.972551
1065,0.995833
1066,0.992663
1067,0.953400
1068,0.931258
1069,0.988951
1070,0.992518
1071,0.687343
1072,0.991846
1073,0.911863
1074,0.979916
1075,0.988649
1076,0.966814
1077,0.955222
1078,0.985661
1079,0.991803
1080,0.919349
1081,0.999143
1082,0.966901
1083,0.967477
1084,0.985870
1085,0.817818
1086,0.995794
1087,0.928161
1088,0.987935
1089,0.968869
1090,0.986109
1091,0.965087
1092,0.995546
1093,0.980885
1094,0.974758
1095,0.999120
1096,0.990953
1097,0.989397
1098,0.980598
1099,0.963693
1100,0.954990
1101,0.917715
1102,0.964315
1103,0.996062
1104,0.927222
1105,0.985173
1106,0.994320
1107,0.993541
1108,0.997318
1109,0.981744
1110,0.997008
1111,0.986781
1112,0.992853
1113,0.990195
1114,0.981692
1115,0.917356
1116,0.963184
1117,0.948144
1118,0.952259
1119,0.964100
1120,0.972069
1121,0.988142
1122,0.814866
1123,0.937799
1124,0.975300
1125,0.982142
1126,0.986288
1127,0.989977
1128,0.993204
1129,0.987995
1130,0.991846
1131,0.988512
1132,0.961157
1133,0.985814
1134,0.994598
1135,0.939997
1136,0.985687
1137,0.977347
1138,0.996751
1139,0.988960
1140,0.882941
1141,0.970625
1142,0.970137
1143,0.974999
1144,0.943785
1145,0.987735
1146,0.996101
1147,0.964289
1148,0.962174
1149,0.987318
1150,0.985362
1151,0.998100
1152,0.985540
1153,0.992612
1154,0.592600
1155,0.996142
1156,0.996131
1157,0.978454
1158,0.885660
1159,0.976141
1160,0.919870
1161,0.992032
1162,0.989763
1163,0.954232
1164,0.989911
1165,0.991081
1166,0.992557
1167,0.989657
1168,0.969722
1169,0.947642
1170,0.986527
1171,0.988355
1172,0.992663
1173,0.960404
1174,0.991846
1175,0.991551
1176,0.990469
1177,0.980784
1178,0.985619
1179,0.996346
1180,0.864505
1181,0.976316
1182,0.994820
1183,0.963207
1184,0.881026
1185,0.988812
1186,0.962017
1187,0.980144
1188,0.399265
1189,0.985489
1190,0.970026
1191,0.978715
1192,0.992450
1193,0.983751
1194,0.981291
1195,0.970643
1196,0.964391
1197,0.980144
1198,0.996993
1199,0.997293
1200,0.991846
1201,0.984192
1202,0.988898
1203,0.991034
1204,0.984975
1205,0.980991
1206,0.969483
1207,0.885471
1208,0.987177
1209,0.768780
1210,0.975900
1211,0.988143
1212,0.977224
1213,0.986606
1214,0.981263
1215,0.994596
1216,0.945577
1217,0.979806
1218,0.988513
1219,0.982917
1220,0.971800
1221,0.994684
1222,0.970633
1223,0.994667
1224,0.963783
1225,0.967346
1226,0.994623
1227,0.992519
1228,0.957005
1229,0.980551
1230,0.991551
1231,0.985162
1232,0.958936
1233,0.999540
1234,0.975077
1235,0.983771
1236,0.987906
1237,0.961366
1238,0.890762
1239,0.987405
1240,0.985365
1241,0.947812
1242,0.965044
1243,0.992383
1244,0.996049
1245,0.991666
1246,0.931769
1247,0.988957
1248,0.996053
1249,0.902796
1250,0.997324
1251,0.950391
1252,0.885885
1253,0.991828
1254,0.985555
1255,0.994773
1256,0.992777
1257,0.897019
1258,0.957330
1259,0.988324
1260,0.997301
1261,0.985309
1262,0.989529
1263,0.981445
1264,0.985987
1265,0.990066
1266,0.969072
1267,0.998402
1268,0.972795
1269,0.966959
1270,0.993074
1271,0.939422
1272,0.977858
1273,0.903643
1274,0.908822
1275,0.996852
1276,0.978434
1277,0.985329
1278,0.985162
1279,0.992762
1280,0.987064
1281,0.997636
1282,0.994301
1283,0.990586
1284,0.967265
1285,0.997193
1286,0.974808
1287,0.688474
1288,0.962174
1289,0.987150
1290,0.979985
1291,0.984649
1292,0.967410
1293,0.985856
1294,0.936518
1295,0.992399
1296,0.923876
1297,0.992540
1298,0.960144
1299,0.962431
1300,0.967998
1301,0.992664
1302,0.885168
1303,0.981180
1304,0.984606
1305,0.952367
1306,0.981123
1307,0.995833
1308,0.970570
1309,0.984166
1310,0.989209
1311,0.995986
1312,0.986458
1313,0.697577
1314,0.971474
1315,0.960642
1316,0.989512
1317,0.980923
1318,0.992408
1319,0.994917
1320,0.945044
1321,0.958779
1322,0.999055
1323,0.997730
1324,0.992432
1325,0.980275
1326,0.982425
1327,0.829444
1328,0.981134
1329,0.980895
1330,0.983072
1331,0.979069
1332,0.975866
1333,0.898996
1334,0.957506
1335,0.559991
1336,0.974694
1337,0.990467
1338,0.985309
1339,0.872289
1340,0.984806
1341,0.977593
1342,0.987989
1343,0.971204
1344,0.974694
1345,0.983751
1346,0.980808
1347,0.985316
1348,0.991465
1349,0.990082
1350,0.994851
1351,0.888327
1352,0.972095
1353,0.986781
1354,0.982917
1355,0.985906
1356,0.970625
1357,0.904137
1358,0.830710
1359,0.632660
1360,0.952639
1361,0.950868
1362,0.986791
1363,0.986392
1364,0.988512
1365,0.991098
1366,0.971242
1367,0.990247
1368,0.988337
1369,0.992972
1370,0.911282
1371,0.985912
1372,0.880695
1373,0.840040
1374,0.985430
1375,0.999232
1376,0.985384
1377,0.975224
1378,0.986680
1379,0.986826
1380,0.980491
1381,0.986458
1382,0.973888
1383,0.982983
1384,0.991768
1385,0.963706
1386,0.925516
1387,0.962453
1388,0.958376
1389,0.980144
1390,0.997855
1391,0.270637
1392,0.915057
1393,0.986781
1394,0.987147
1395,0.980051
1396,0.960491
1397,0.988239
1398,0.993557
1399,0.975948
1400,0.973040
1401,0.990079
1402,0.989477
1403,0.985365
1404,0.986870
1405,0.979467
1406,0.985099
1407,0.982912
1408,0.989382
1409,0.925603
1410,0.983552
1411,0.943808
1412,0.973040
1413,0.865317
1414,0.878965
1415,0.924477
1416,0.959069
1417,0.981869
1418,0.980144
1419,0.989506
1420,0.988842
1421,0.988164
1422,0.971300
1423,0.981880
1424,0.982327
1425,0.995330
1426,0.965741
1427,0.996651
1428,0.961525
1429,0.491305
1430,0.941064
1431,0.980163
1432,0.987360
1433,0.110751
1434,0.579863
1435,0.990637
1436,0.994623
1437,0.939541
1438,0.990487
1439,0.992639
1440,0.954856
1441,0.826326
1442,0.986781
1443,0.976327
1444,0.992038
1445,0.985870
1446,0.998965
1447,0.985162
1448,0.984393
1449,0.991566
1450,0.985738
1451,0.973138
1452,0.997011
1453,0.998420
1454,0.974752
1455,0.979902
1456,0.757276
1457,0.959788
1458,0.984473
1459,0.982615
1460,0.965368
1461,0.990688
1462,0.192309
1463,0.985430
1464,0.327971
1465,0.989644
1466,0.976605
1467,0.958325
1468,0.996819
1469,0.984499
1470,0.937931
1471,0.978706
1472,0.897179
1473,0.888913
1474,0.999516
1475,0.999157
1476,0.990017
1477,0.960133
1478,0.986004
1479,0.991512
1480,0.970725
1481,0.995264
1482,0.923054
1483,0.976240
1484,0.953064
1485,0.982682
1486,0.989584
1487,0.975435
1488,0.922671
1489,0.993086
1490,0.884124
1491,0.999334
1492,0.978792
1493,0.970625
1494,0.932469
1495,0.973249
1496,0.991934
1497,0.960363
1498,0.972733
1499,0.959328
1500,0.990822
1501,0.975612
1502,0.895425
1503,0.983612
1504,0.977965
1505,0.983808
1506,0.962431
1507,0.969617
1508,0.923876
1509,0.992119
1510,0.985227
1511,0.988324
1512,0.994941
1513,0.989476
1514,0.939112
1515,0.619058
1516,0.941110
1517,0.455720
1518,0.913000
1519,0.995264
1520,0.995484
1521,0.948150
1522,0.974807
1523,0.964839
1524,0.980621
1525,0.991081
1526,0.990981
1527,0.985125
1528,0.965344
1529,0.961157
1530,0.986807
1531,0.979434
1532,0.980972
1533,0.987735
1534,0.990038
1535,0.999557
1536,0.963207
1537,0.992838
1538,0.991884
1539,0.956924
1540,0.995428
1541,0.994091
1542,0.969114
1543,0.946750
1544,0.986870
1545,0.998902
1546,0.987067
1547,0.986762
1548,0.977687
1549,0.994091
1550,0.985752
1551,0.985912
1552,0.986680
1553,0.987276
1554,0.966814
1555,0.939541
1556,0.980131
1557,0.955218
1558,0.993089
1559,0.963207
1560,0.956563
1561,0.986399
1562,0.985851
1563,0.542166
1564,0.985795
1565,0.986730
1566,0.992083
1567,0.989236
1568,0.966277
1569,0.923876
1570,0.972794
1571,0.884774
1572,0.992838
1573,0.321848
1574,0.993413
1575,0.950019
1576,0.984244
1577,0.982451
1578,0.966277
1579,0.998981
1580,0.895557
1581,0.998895
1582,0.984147
1583,0.932095
1584,0.994265
1585,0.995453
1586,0.960404
1587,0.969801
1588,0.959589
1589,0.976698
1590,0.984473
1591,0.995042
1592,0.998868
1593,0.964787
1594,0.967998
1595,0.271850
1596,0.954480
1597,0.956743
1598,0.949937
1599,0.268977
1600,0.984791
1601,0.971524
1602,0.974327
1603,0.976995
1604,0.980218
1605,0.985865
1606,0.991875
1607,0.948969
1608,0.815297
1609,0.936918
1610,0.429472
1611,0.993001
1612,0.984281
1613,0.988500
1614,0.960133
1615,0.991566
1616,0.985162
1617,0.599413
1618,0.975985
1619,0.994687
1620,0.994685
1621,0.983436
1622,0.826326
1623,0.971564
1624,0.961356
1625,0.991217
1626,0.992394
1627,0.285308
1628,0.976556
1629,0.977347
1630,0.953738
1631,0.991666
1632,0.974809
1633,0.866311
1634,0.930938
1635,0.984224
1636,0.994370
1637,0.992884
1638,0.975262
1639,0.990953
1640,0.991391
1641,0.992579
1642,0.955417
1643,0.996419
1644,0.990739
1645,0.979070
1646,0.984471
1647,0.975588
1648,0.991717
1649,0.975866
1650,0.989168
1651,0.846723
1652,0.990649
1653,0.997826
1654,0.997297
1655,0.966589
1656,0.989601
1657,0.967830
1658,0.984209
1659,0.835516
1660,0.998100
1661,0.994609
1662,0.991225
1663,0.987843
1664,0.990048
1665,0.966340
1666,0.957291
1667,0.970339
1668,0.992777
1669,0.982917
1670,0.988801
1671,0.763135
1672,0.973802
1673,0.911708
1674,0.988458
1675,0.572454
1676,0.634993
1677,0.978528
1678,0.984614
1679,0.987961
1680,0.990721
1681,0.979321
1682,0.978736
1683,0.984082
1684,0.981869
1685,0.981517
1686,0.988476
1687,0.976498
1688,0.989767
1689,0.978983
1690,0.978428
1691,0.985912
1692,0.989043
1693,0.978328
1694,0.904894
1695,0.994420
1696,0.988068
1697,0.977369
1698,0.941007
1699,0.986666
1700,0.991846
1701,0.905925
1702,0.991480
1703,0.968560
1704,0.967294
1705,0.941980
1706,0.744084
1707,0.997679
1708,0.918298
1709,0.991717
1710,0.999241
1711,0.979835
1712,0.939750
1713,0.442270
1714,0.984987
1715,0.994916
1716,0.997606
1717,0.779726
1718,0.203795
1719,0.990400
1720,0.967844
1721,0.986109
1722,0.952674
1723,0.966757
1724,0.986837
1725,0.984922
1726,0.984295
1727,0.984113
1728,0.985234
1729,0.981008
1730,0.971204
1731,0.931258
1732,0.976141
1733,0.984147
1734,0.979857
1735,0.994904
1736,0.957274
1737,0.982792
1738,0.989568
1739,0.987989
1740,0.987867
1741,0.898797
1742,0.991154
1743,0.985856
1744,0.920537
1745,0.986198
1746,0.991108
1747,0.987826
1748,0.946558
1749,0.984374
1750,0.973905
1751,0.963853
1752,0.970810
1753,0.994301
1754,0.991338
1755,0.954510
1756,0.979495
1757,0.986924
1758,0.981329
1759,0.986109
1760,0.984428
1761,0.973974
1762,0.798943
1763,0.986512
1764,0.958769
1765,0.986019
1766,0.990073
1767,0.993258
1768,0.339434
1769,0.751514
1770,0.983217
1771,0.964460
1772,0.994091
1773,0.851172
1774,0.995866
1775,0.989184
1776,0.954573
1777,0.943785
1778,0.936359
1779,0.991616
1780,0.966069
1781,0.950643
1782,0.858603
1783,0.984508
1784,0.955746
1785,0.989476
1786,0.977863
1787,0.890344
1788,0.954325
1789,0.915900
1790,0.996348
1791,0.708114
1792,0.966004
1793,0.973618
1794,0.871409
1795,0.959247
1796,0.983792
1797,0.887742
1798,0.984147
1799,0.986648
1800,0.978358
1801,0.963377
1802,0.996744
1803,0.972158
1804,0.990072
1805,0.951624
1806,0.805109
1807,0.995833
1808,0.991846
1809,0.984473
1810,0.954232
1811,0.988036
1812,0.991641
1813,0.921534
1814,0.955381
1815,0.947656
1816,0.988212
1817,0.974584
1818,0.992519
1819,0.919257
1820,0.989462
1821,0.974784
1822,0.987935
1823,0.893218
1824,0.673879
1825,0.998742
1826,0.981279
1827,0.993439
1828,0.954327
1829,0.993762
1830,0.962720
1831,0.967961
1832,0.991888
1833,0.984396
1834,0.965883
1835,0.970554
1836,0.991626
1837,0.980610
1838,0.932398
1839,0.988189
1840,0.965223
1841,0.965274
1842,0.982334
1843,0.988726
1844,0.976698
1845,0.994815
1846,0.983772
1847,0.981504
1848,0.974251
1849,0.971557
1850,0.981517
1851,0.989660
1852,0.992873
1853,0.705358
1854,0.986729
1855,0.985283
1856,0.982303
1857,0.987995
1858,0.557140
1859,0.992399
1860,0.850606
1861,0.980899
1862,0.998951
1863,0.911708
1864,0.963944
1865,0.974694
1866,0.952655
1867,0.968620
1868,0.987995
1869,0.904367
1870,0.981504
1871,0.992418
1872,0.975256
1873,0.948471
